query,url
Rotten Tomatoes Training Day 2001,https://www.rottentomatoes.com/m/training_day
Rotten Tomatoes Cold Mountain 2003,https://www.rottentomatoes.com/m/cold_mountain
Rotten Tomatoes The Last King of Scotland 2006,https://www.rottentomatoes.com/m/the_last_king_of_scotland
Rotten Tomatoes Crazy Heart 2009,https://www.rottentomatoes.com/m/crazy_heart
Rotten Tomatoes Ma Raineys Black Bottom 2020,https://www.rottentomatoes.com/m/ma_raineys_black_bottom
Rotten Tomatoes Being the Ricardos 2021,https://www.rottentomatoes.com/m/being_the_ricardos
Rotten Tomatoes The Tragedy of Macbeth 2021,https://www.rottentomatoes.com/m/the_tragedy_of_macbeth_2021
Rotten Tomatoes The Whale 2022,https://www.rottentomatoes.com/m/the_whale_2022
Rotten Tomatoes Sadie Thompson 1928,https://www.rottentomatoes.com/m/sadie_thompson
Rotten Tomatoes Coquette 1929,https://www.rottentomatoes.com/m/coquette
Rotten Tomatoes Min and Bill 1931,https://www.rottentomatoes.com/m/min_and_bill
Rotten Tomatoes The Sin of Madelon Claudet 1932,https://www.rottentomatoes.com/m/the_sin_of_madelon_claudet
Rotten Tomatoes Morning Glory 1933,https://www.rottentomatoes.com/m/1014246-morning_glory
Rotten Tomatoes Dangerous 1935,https://www.rottentomatoes.com/m/dangerous_mission_1935
Rotten Tomatoes Leave Her to Heaven 1945,https://www.rottentomatoes.com/m/leave_her_to_heaven
Rotten Tomatoes The Farmers Daughter 1947,https://www.rottentomatoes.com/m/farmers_daughter
Rotten Tomatoes Joan of Arc 1948,https://www.rottentomatoes.com/m/1011102-joan_of_arc
Rotten Tomatoes I Remember Mama 1948,https://www.rottentomatoes.com/m/i_remember_mama
Rotten Tomatoes Come Back Little Sheba 1952,https://www.rottentomatoes.com/m/come_back_little_sheba
Rotten Tomatoes Sudden Fear 1952,https://www.rottentomatoes.com/m/sudden_fear
Rotten Tomatoes Ill Cry Tomorrow 1955,https://www.rottentomatoes.com/m/ill_cry_tomorrow
Rotten Tomatoes Anastasia 1956,https://www.rottentomatoes.com/m/1031763-anastasia
Rotten Tomatoes The Bad Seed 1956,https://www.rottentomatoes.com/m/1001572-bad_seed
Rotten Tomatoes The Three Faces of Eve 1957,https://www.rottentomatoes.com/m/three_faces_of_eve
Rotten Tomatoes Suddenly Last Summer 1959,https://www.rottentomatoes.com/m/suddenly_last_summer
Rotten Tomatoes Two Women 1961,https://www.rottentomatoes.com/m/two_women
Rotten Tomatoes What Ever Happened to Baby Jane 1962,https://www.rottentomatoes.com/m/what_ever_happened_to_baby_jane
Rotten Tomatoes Irma la Douce 1963,https://www.rottentomatoes.com/m/irma_la_douce
Rotten Tomatoes The Unsinkable Molly Brown 1964,https://www.rottentomatoes.com/m/unsinkable_molly_brown
Rotten Tomatoes A Patch of Blue 1965,https://www.rottentomatoes.com/m/a_patch_of_blue_1965
Rotten Tomatoes Georgy Girl 1966,https://www.rottentomatoes.com/m/georgy_girl
Rotten Tomatoes The Prime of Miss Jean Brodie 1969,https://www.rottentomatoes.com/m/prime_of_miss_jean_brodie
Rotten Tomatoes Travels with My Aunt 1972,https://www.rottentomatoes.com/m/travels_with_my_aunt
Rotten Tomatoes The Way We Were 1973,https://www.rottentomatoes.com/m/way_we_were
Rotten Tomatoes The River 1984,https://www.rottentomatoes.com/m/1017649-river
Rotten Tomatoes Peggy Sue Got Married 1986,https://www.rottentomatoes.com/m/peggy_sue_got_married
Rotten Tomatoes The Accused 1988,https://www.rottentomatoes.com/m/1000224-accused
Rotten Tomatoes The Fabulous Baker Boys 1989,https://www.rottentomatoes.com/m/fabulous_baker_boys
Rotten Tomatoes Misery 1990,https://www.rottentomatoes.com/m/misery
Rotten Tomatoes Blue Sky 1994,https://www.rottentomatoes.com/m/blue-sky
Rotten Tomatoes Boys Dont Cry 1999,https://www.rottentomatoes.com/m/boys_dont_cry
Rotten Tomatoes The End of the Affair 1999,https://en.wikipedia.org/wiki/The_End_of_the_Affair_%281999_film%29
Rotten Tomatoes Monster 2003,https://en.wikipedia.org/wiki/Monster_(2003_film)
Rotten Tomatoes La Vie en Rose 2007,https://www.rottentomatoes.com/m/la_vie_en_rose
Rotten Tomatoes Changeling 2008,https://www.rottentomatoes.com/m/1191742_changeling
Rotten Tomatoes The Iron Lady 2011,https://www.rottentomatoes.com/m/the_iron_lady
Rotten Tomatoes The Girl with the Dragon Tattoo 2011,https://www.rottentomatoes.com/m/the_girl_with_the_dragon_tattoo
Rotten Tomatoes Still Alice 2014,https://www.rottentomatoes.com/m/still_alice
Rotten Tomatoes Judy 2019,https://www.rottentomatoes.com/m/judy_2019
Rotten Tomatoes The Eyes of Tammy Faye 2021,https://www.rottentomatoes.com/m/the_eyes_of_tammy_faye_2021
Rotten Tomatoes White Shadows in the South Seas 1929,https://www.rottentomatoes.com/m/white_shadows_in_the_south_seas
Rotten Tomatoes With Byrd at the South Pole 1930,https://www.rottentomatoes.com/m/with_byrd_at_the_south_pole
Rotten Tomatoes Tabu A Story of the South Seas 1931,https://en.wikipedia.org/wiki/Tabu%3A_A_Story_of_the_South_Seas
Rotten Tomatoes The Great Waltz 1938,https://www.rottentomatoes.com/m/1033648-great_waltz
Rotten Tomatoes The Picture of Dorian Gray 1945,https://www.rottentomatoes.com/m/1016302-picture_of_dorian_gray
Rotten Tomatoes Somebody Up There Likes Me 1956,https://www.rottentomatoes.com/m/somebody_up_there_likes_me
Rotten Tomatoes Days of Heaven 1978,https://www.rottentomatoes.com/m/days_of_heaven
Rotten Tomatoes Glory 1989,https://www.rottentomatoes.com/m/1008415-glory
Rotten Tomatoes Legends of the Fall 1994,https://www.rottentomatoes.com/m/legends_of_the_fall
Rotten Tomatoes Road to Perdition 2002,https://www.rottentomatoes.com/m/road_to_perdition
Rotten Tomatoes Memoirs of a Geisha 2005,https://www.rottentomatoes.com/m/memoirs_of_a_geisha
Rotten Tomatoes Blade Runner 2049 2017,https://www.rottentomatoes.com/m/blade_runner_2049
Rotten Tomatoes Spirited Away 2002,https://www.rottentomatoes.com/m/spirited_away
Rotten Tomatoes Wallace Gromit The Curse of the WereRabbit 2005,https://www.rottentomatoes.com/m/wallace_and_gromit_the_curse_of_the_were_rabbit
Rotten Tomatoes Happy Feet 2006,https://www.rottentomatoes.com/m/happy_feet
Rotten Tomatoes Rango 2011,https://www.rottentomatoes.com/m/rango
Rotten Tomatoes Brave 2012,https://www.rottentomatoes.com/m/brave
Rotten Tomatoes Frozen 2013,https://www.rottentomatoes.com/m/frozen_2013
Rotten Tomatoes Big Hero 6 2014,https://www.rottentomatoes.com/m/big_hero_6
Rotten Tomatoes Zootopia 2016,https://www.rottentomatoes.com/m/zootopia
Rotten Tomatoes Coco 2017,https://www.rottentomatoes.com/m/coco_2017
Rotten Tomatoes SpiderMan Into the SpiderVerse 2018,https://www.rottentomatoes.com/m/spider_man_into_the_spider_verse
Rotten Tomatoes Toy Story 4 2019,https://www.rottentomatoes.com/m/toy_story_4
Rotten Tomatoes Soul 2020,https://www.rottentomatoes.com/m/soul
Rotten Tomatoes Encanto 2021,https://www.rottentomatoes.com/m/encanto_2021
Rotten Tomatoes Guillermo del Toros Pinocchio 2022,https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio
Rotten Tomatoes The Boy and the Heron 2023,https://www.rottentomatoes.com/m/the_boy_and_the_heron
Rotten Tomatoes Flow 2024,https://www.rottentomatoes.com/m/flow_2024
Rotten Tomatoes Madame X 1929,https://www.rottentomatoes.com/m/madame-x1929
Rotten Tomatoes Romance 1930,https://www.rottentomatoes.com/m/1035066-romance
Rotten Tomatoes National Velvet 1945,https://www.rottentomatoes.com/m/national_velvet
Rotten Tomatoes Summertime 1955,https://www.rottentomatoes.com/m/summertime
Rotten Tomatoes War and Peace 1956,https://www.rottentomatoes.com/m/war_and_peace_1956
Rotten Tomatoes Psycho 1960,https://www.rottentomatoes.com/m/psycho
Rotten Tomatoes The Cardinal 1963,https://www.rottentomatoes.com/m/cardinal
Rotten Tomatoes Last Tango in Paris 1973,https://www.rogerebert.com/reviews/last-tango-in-paris-1972
Rotten Tomatoes A Woman Under the Influence 1974,https://www.rottentomatoes.com/m/woman_under_the_influence
Rotten Tomatoes Face to Face 1976,https://www.rottentomatoes.com/m/face_to_face_1976
Rotten Tomatoes Ran 1985,https://www.rottentomatoes.com/m/ran
Rotten Tomatoes Henry V 1989,https://www.rottentomatoes.com/m/1029042-henry_v
Rotten Tomatoes The People vs Larry Flynt 1996,https://www.rottentomatoes.com/m/people_vs_larry_flynt
Rotten Tomatoes Black Hawk Down 2001,https://www.rottentomatoes.com/m/black_hawk_down
Rotten Tomatoes Cold War 2018,https://www.rottentomatoes.com/m/cold_war_2018
Rotten Tomatoes Two Arabian Knights 1928,https://www.rottentomatoes.com/m/two-arabian-knights
Rotten Tomatoes The Way of All Flesh 1928,https://www.rottentomatoes.com/m/the_way_of_all_flesh_1927
Rotten Tomatoes The Noose 1928,https://www.rottentomatoes.com/m/the-noose
Rotten Tomatoes The Patent Leather Kid 1928,https://www.rottentomatoes.com/m/the_patent_leather_kid
Rotten Tomatoes Thunderbolt 1929,https://www.rottentomatoes.com/m/thunderbolt-1929
Rotten Tomatoes The Green Goddess 1930,https://www.rottentomatoes.com/m/the_green_goddess_1930
Rotten Tomatoes The Big Pond 1930,https://www.rottentomatoes.com/m/the-big-pond
Rotten Tomatoes Bulldog Drummond 1930,https://www.rottentomatoes.com/m/bulldog_drummond
Rotten Tomatoes Condemned 1930,https://www.rottentomatoes.com/m/condemned_1929
Rotten Tomatoes The Rogue Song 1930,https://www.rottentomatoes.com/m/the_rogue_song
Rotten Tomatoes The Royal Family of Broadway 1931,https://www.rottentomatoes.com/m/the_royal_family_of_broadway_1933
Rotten Tomatoes Berkeley Square 1933,https://www.rottentomatoes.com/m/berkely_square_1933
Rotten Tomatoes Black Fury 1935,https://www.rottentomatoes.com/m/black_fury
Rotten Tomatoes Conquest 1937,https://en.wikipedia.org/wiki/Conquest_(1937_film)
Rotten Tomatoes Night Must Fall 1937,https://www.rottentomatoes.com/m/night_must_fall
Rotten Tomatoes Babes in Arms 1939,https://www.rottentomatoes.com/m/babes_in_arms
Rotten Tomatoes Penny Serenade 1941,https://www.rottentomatoes.com/m/penny_serenade
Rotten Tomatoes The Devil and Daniel Webster 1941,https://www.rottentomatoes.com/m/the_devil_and_daniel_webster
Rotten Tomatoes None but the Lonely Heart 1944,https://www.rottentomatoes.com/m/none_but_the_lonely_heart
Rotten Tomatoes When My Baby Smiles at Me 1948,https://www.rottentomatoes.com/m/when-my-baby-smiles-at-me
Rotten Tomatoes Sitting Pretty 1948,https://www.rottentomatoes.com/m/sitting_pretty
Rotten Tomatoes The Hasty Heart 1949,https://www.rottentomatoes.com/m/the_hasty_heart_1949
Rotten Tomatoes The Magnificent Yankee 1950,https://www.rottentomatoes.com/m/magnificent_yankee
Rotten Tomatoes Harvey 1950,https://www.rottentomatoes.com/m/harvey_1950
Rotten Tomatoes Bright Victory 1951,https://www.rottentomatoes.com/m/bright-victory
Rotten Tomatoes Robinson Crusoe 1954,https://www.rottentomatoes.com/m/luis-bunuels-robinson-crusoe
Rotten Tomatoes The Man with the Golden Arm 1955,https://www.rottentomatoes.com/m/the_man_with_the_golden_arm
Rotten Tomatoes Richard III 1956,https://www.rottentomatoes.com/m/richard_iii_1956
Rotten Tomatoes A Hatful of Rain 1957,https://www.rottentomatoes.com/m/a-hatful-of-rain
Rotten Tomatoes The Last Angry Man 1959,https://www.rottentomatoes.com/m/last_angry_man
Rotten Tomatoes The Entertainer 1960,https://www.rottentomatoes.com/m/1032798-entertainer
Rotten Tomatoes The Mark 1961,https://www.rottentomatoes.com/m/mark
Rotten Tomatoes The Spy Who Came in from the Cold 1965,https://www.rottentomatoes.com/m/the_spy_who_came_in_from_the_cold
Rotten Tomatoes Othello 1965,https://www.rottentomatoes.com/m/1086078-othello
Rotten Tomatoes The Pawnbroker 1965,https://www.rottentomatoes.com/m/the_pawnbroker
Rotten Tomatoes The Heart Is a Lonely Hunter 1968,https://www.rottentomatoes.com/m/heart_is_a_lonely_hunter
Rotten Tomatoes The Fixer 1968,https://www.rottentomatoes.com/m/1045826-fixer/reviews
Rotten Tomatoes Goodbye Mr Chips 1969,https://www.rottentomatoes.com/m/1029895-goodbye_mr_chips
Rotten Tomatoes Kotch 1971,https://www.rottentomatoes.com/m/kotch
Rotten Tomatoes The Ruling Class 1972,https://www.rottentomatoes.com/m/ruling_class
Rotten Tomatoes The Man in the Glass Booth 1975,https://www.rottentomatoes.com/m/man_in_the_glass_booth
Rotten Tomatoes Give em Hell Harry 1975,https://www.rottentomatoes.com/m/give_em_hell_harry
Rotten Tomatoes A Special Day 1977,https://www.rottentomatoes.com/m/special_day
Rotten Tomatoes Saturday Night Fever 1977,https://www.rottentomatoes.com/m/saturday_night_fever
Rotten Tomatoes The Buddy Holly Story 1978,https://www.rottentomatoes.com/m/buddy_holly_story
Rotten Tomatoes The Boys from Brazil 1978,https://www.rottentomatoes.com/m/1002993-boys_from_brazil
Rotten Tomatoes Being There 1979,https://www.rottentomatoes.com/m/being_there
Rotten Tomatoes The Great Santini 1980,https://www.rottentomatoes.com/m/great_santini
Rotten Tomatoes Tribute 1980,https://www.rottentomatoes.com/m/1022007-tribute
Rotten Tomatoes My Favorite Year 1982,https://www.rottentomatoes.com/m/my_favorite_year
Rotten Tomatoes Starman 1984,https://www.rottentomatoes.com/m/starman
Rotten Tomatoes Under the Volcano 1984,https://www.rottentomatoes.com/m/under_the_volcano
Rotten Tomatoes Runaway Train 1985,https://www.rottentomatoes.com/m/runaway_train
Rotten Tomatoes Round Midnight 1986,https://www.rottentomatoes.com/m/round_midnight
Rotten Tomatoes Mona Lisa 1986,https://www.rottentomatoes.com/m/mona_lisa
Rotten Tomatoes Dark Eyes 1987,https://www.rottentomatoes.com/m/dark_eyes_1987
Rotten Tomatoes Good Morning Vietnam 1987,https://www.rottentomatoes.com/m/good_morning_vietnam
Rotten Tomatoes Stand and Deliver 1988,https://www.rottentomatoes.com/m/stand_and_deliver
Rotten Tomatoes Pelle the Conqueror 1988,https://www.rottentomatoes.com/m/pelle_the_conqueror
Rotten Tomatoes Cyrano de Bergerac 1990,https://www.rottentomatoes.com/m/1034188-cyrano_de_bergerac
Rotten Tomatoes The Field 1990,https://www.rottentomatoes.com/m/1034131-field
Rotten Tomatoes Cape Fear 1991,https://www.rottentomatoes.com/m/1037581-cape_fear
Rotten Tomatoes Chaplin 1992,https://www.rottentomatoes.com/m/chaplin
Rotten Tomatoes Malcolm X 1992,https://www.rottentomatoes.com/m/1042135-malcolm_x
Rotten Tomatoes Mr Hollands Opus 1995,https://www.rottentomatoes.com/m/mr_hollands_opus
Rotten Tomatoes The Apostle 1997,https://www.rottentomatoes.com/m/apostle
Rotten Tomatoes Ulees Gold 1997,https://www.rottentomatoes.com/m/ulees_gold
Rotten Tomatoes Affliction 1998,https://www.rottentomatoes.com/m/affliction
Rotten Tomatoes American History X 1998,https://www.rottentomatoes.com/m/american_history_x
Rotten Tomatoes The Straight Story 1999,https://www.rottentomatoes.com/m/straight_story
Rotten Tomatoes Sweet and Lowdown 1999,https://www.rottentomatoes.com/m/sweet_and_lowdown
Rotten Tomatoes The Hurricane 1999,https://www.rottentomatoes.com/m/1093641-hurricane
Rotten Tomatoes Before Night Falls 2000,https://www.rottentomatoes.com/m/before_night_falls
Rotten Tomatoes Cast Away 2000,https://www.rottentomatoes.com/m/cast_away
Rotten Tomatoes Pollock 2000,https://www.rottentomatoes.com/m/pollock
Rotten Tomatoes Quills 2000,https://www.rottentomatoes.com/m/quills/reviews?type=all-critics
Rotten Tomatoes I Am Sam 2001,https://www.rottentomatoes.com/m/i_am_sam
Rotten Tomatoes Ali 2001,https://www.rottentomatoes.com/m/ali
Rotten Tomatoes Adaptation 2002,https://www.rottentomatoes.com/m/1118700-adaptation
Rotten Tomatoes The Quiet American 2002,https://www.rottentomatoes.com/m/1118347-quiet_american
Rotten Tomatoes About Schmidt 2002,https://www.rottentomatoes.com/m/about_schmidt
Rotten Tomatoes Pirates of the Caribbean The Curse of the Black Pearl 2003,https://www.rottentomatoes.com/m/pirates_of_the_caribbean_the_curse_of_the_black_pearl
Rotten Tomatoes House of Sand and Fog 2003,https://www.rottentomatoes.com/m/house_of_sand_and_fog
Rotten Tomatoes Hustle Flow 2005,https://www.rottentomatoes.com/m/hustle_and_flow
Rotten Tomatoes Good Night and Good Luck 2005,https://www.rottentomatoes.com/m/1152019-good_night_and_good_luck
Rotten Tomatoes Blood Diamond 2006,https://www.rottentomatoes.com/m/blood_diamond
Rotten Tomatoes Half Nelson 2006,https://www.rottentomatoes.com/m/half_nelson
Rotten Tomatoes Venus 2006,https://www.rottentomatoes.com/m/venus
Rotten Tomatoes The Pursuit of Happyness 2006,https://www.rottentomatoes.com/m/pursuit_of_happyness
Rotten Tomatoes Sweeney Todd The Demon Barber of Fleet Street 2007,https://www.rottentomatoes.com/m/sweeney_todd_the_demon_barber_of_fleet_street_2007
Rotten Tomatoes In the Valley of Elah 2007,https://www.rottentomatoes.com/m/in_the_valley_of_elah
Rotten Tomatoes Eastern Promises 2007,https://www.rottentomatoes.com/m/eastern_promises
Rotten Tomatoes The Visitor 2008,https://www.rottentomatoes.com/m/10008820-visitor
Rotten Tomatoes The Wrestler 2008,https://www.rottentomatoes.com/m/the_wrestler
Rotten Tomatoes A Single Man 2009,https://www.rottentomatoes.com/m/1218217-single_man
Rotten Tomatoes Invictus 2009,https://www.rottentomatoes.com/m/invictus
Rotten Tomatoes Biutiful 2010,https://www.rottentomatoes.com/m/biutiful
Rotten Tomatoes A Better Life 2011,https://www.rottentomatoes.com/m/a_better_life
Rotten Tomatoes The Master 2012,https://www.rottentomatoes.com/m/the_master_2011
Rotten Tomatoes Trumbo 2015,https://www.rottentomatoes.com/m/trumbo
Rotten Tomatoes Steve Jobs 2015,https://www.rottentomatoes.com/m/steve_jobs_2015
Rotten Tomatoes The Danish Girl 2015,https://www.rottentomatoes.com/m/the_danish_girl_2015
Rotten Tomatoes Captain Fantastic 2016,https://www.rottentomatoes.com/m/captain_fantastic
Rotten Tomatoes Roman J Israel Esq 2017,https://www.rottentomatoes.com/m/roman_j_israel_esq
Rotten Tomatoes At Eternitys Gate 2018,https://www.rottentomatoes.com/m/at_eternitys_gate
Rotten Tomatoes Pain and Glory 2019,https://www.rottentomatoes.com/m/pain_and_glory?fullsite=true
Rotten Tomatoes Tick Tick Boom 2021,https://www.rottentomatoes.com/m/tick_tick_boom
Rotten Tomatoes Aftersun 2022,https://www.rottentomatoes.com/m/aftersun
Rotten Tomatoes Rustin 2023,https://www.rottentomatoes.com/m/rustin_2023
Rotten Tomatoes The Apprentice 2024,https://www.rottentomatoes.com/m/the_apprentice
Rotten Tomatoes Street Angel 1928,https://www.rottentomatoes.com/m/street_angel
Rotten Tomatoes A Ship Comes In 1928,https://www.rottentomatoes.com/m/a_ship_comes_in
Rotten Tomatoes The Barker 1929,https://www.imdb.com/title/tt0018674/
Rotten Tomatoes The Letter 1929,https://www.imdb.com/title/tt0020092/
Rotten Tomatoes The Devils Holiday 1930,https://www.rottentomatoes.com/m/the-devils-holiday
Rotten Tomatoes Sarah and Son 1930,https://www.rottentomatoes.com/m/sarah-and-son
Rotten Tomatoes Their Own Desire 1930,https://www.rottentomatoes.com/m/their-own-desire
Rotten Tomatoes The Trespasser 1930,https://www.rottentomatoes.com/m/the_trespasser_1929
Rotten Tomatoes Emma 1932,https://www.rottentomatoes.com/m/emma1932
Rotten Tomatoes Of Human Bondage 1934,https://www.rottentomatoes.com/m/1015393-of_human_bondage
Rotten Tomatoes Escape Me Never 1935,https://www.rottentomatoes.com/m/escape_me_never_1935
Rotten Tomatoes Private Worlds 1935,https://www.rottentomatoes.com/m/private-worlds
Rotten Tomatoes Becky Sharp 1935,https://www.rottentomatoes.com/m/becky_sharp
Rotten Tomatoes The Dark Angel 1935,https://www.rottentomatoes.com/m/the_dark_angel_1935
Rotten Tomatoes Theodora Goes Wild 1936,https://www.rottentomatoes.com/m/theodora_goes_wild
Rotten Tomatoes Valiant Is the Word for Carrie 1936,https://www.rottentomatoes.com/m/valiant_is_the_word_for_carrie_1936
Rotten Tomatoes Camille 1937,https://www.rottentomatoes.com/m/1003441-camille
Rotten Tomatoes Stella Dallas 1937,https://www.rottentomatoes.com/m/stella_dallas
Rotten Tomatoes White Banners 1938,https://www.rottentomatoes.com/m/white_banners
Rotten Tomatoes Marie Antoinette 1938,https://en.wikipedia.org/wiki/Marie_Antoinette_(1938_film)
Rotten Tomatoes Three Comrades 1938,https://www.rottentomatoes.com/m/three_comrades
Rotten Tomatoes Now Voyager 1942,https://www.rottentomatoes.com/m/now_voyager
Rotten Tomatoes My Sister Eileen 1942,https://www.rottentomatoes.com/m/my_sister_eileen
Rotten Tomatoes The Constant Nymph 1943,https://www.rottentomatoes.com/m/the-constant-nymph1943
Rotten Tomatoes Mr Skeffington 1944,https://www.rottentomatoes.com/m/mr_skeffington
Rotten Tomatoes Mrs Parkington 1944,https://www.rottentomatoes.com/m/mrs_parkington
Rotten Tomatoes The Valley of Decision 1945,https://www.rottentomatoes.com/m/valley_of_decision
Rotten Tomatoes Love Letters 1945,https://www.rottentomatoes.com/m/1068445-love_letters
Rotten Tomatoes Duel in the Sun 1946,https://www.rottentomatoes.com/m/duel_in_the_sun
Rotten Tomatoes Sister Kenny 1946,https://www.rottentomatoes.com/m/sister_kenny
Rotten Tomatoes Possessed 1947,https://en.wikipedia.org/wiki/Possessed_(1947_film)
Rotten Tomatoes Sorry Wrong Number 1948,https://www.rottentomatoes.com/m/1032814-sorry_wrong_number
Rotten Tomatoes Pinky 1949,https://www.rottentomatoes.com/m/pinky
Rotten Tomatoes My Foolish Heart 1949,https://www.rottentomatoes.com/m/my_foolish_heart
Rotten Tomatoes Edward My Son 1949,https://www.rottentomatoes.com/m/edward-my-son
Rotten Tomatoes The Blue Veil 1951,https://www.rottentomatoes.com/m/the-blue-veil
Rotten Tomatoes The Star 1952,https://www.rottentomatoes.com/m/1037244-star
Rotten Tomatoes The Member of the Wedding 1952,https://www.rottentomatoes.com/m/1070598-member_of_the_wedding
Rotten Tomatoes With a Song in My Heart 1952,https://www.rottentomatoes.com/m/with_a_song_in_my_heart
Rotten Tomatoes Mogambo 1953,https://www.rottentomatoes.com/m/mogambo
Rotten Tomatoes The Moon Is Blue 1953,https://www.rottentomatoes.com/m/the_moon_is_blue_1953
Rotten Tomatoes Carmen Jones 1954,https://www.rottentomatoes.com/m/carmen_jones
Rotten Tomatoes Magnificent Obsession 1954,https://www.rottentomatoes.com/m/magnificent_obsession
Rotten Tomatoes The Rainmaker 1956,https://www.rottentomatoes.com/m/1080867-rainmaker
Rotten Tomatoes Raintree County 1957,https://www.rottentomatoes.com/m/raintree_county
Rotten Tomatoes Some Came Running 1958,https://www.rottentomatoes.com/m/some_came_running
Rotten Tomatoes Sunrise at Campobello 1960,https://www.rottentomatoes.com/m/sunrise_at_campobello
Rotten Tomatoes Summer and Smoke 1961,https://www.rottentomatoes.com/m/summer_and_smoke
Rotten Tomatoes Long Days Journey into Night 1962,https://www.rottentomatoes.com/m/1012647-long_days_journey_into_night
Rotten Tomatoes Sweet Bird of Youth 1962,https://www.rottentomatoes.com/m/1020684-sweet_bird_of_youth
Rotten Tomatoes The LShaped Room 1963,https://www.rottentomatoes.com/m/the-l-shaped-room
Rotten Tomatoes The Pumpkin Eater 1964,https://www.rottentomatoes.com/m/pumpkin_eater
Rotten Tomatoes Marriage Italian Style 1964,https://www.rottentomatoes.com/m/marriage_italian_style
Rotten Tomatoes Seance on a Wet Afternoon 1964,https://www.rottentomatoes.com/m/seance_on_a_wet_afternoon
Rotten Tomatoes The Shop on Main Street 1966,https://www.rottentomatoes.com/m/the_shop_on_main_street
Rotten Tomatoes Morgan 1966,https://www.rottentomatoes.com/m/morgan
Rotten Tomatoes The Whisperers 1967,https://www.rottentomatoes.com/m/whisperers
Rotten Tomatoes Wait Until Dark 1967,https://www.rottentomatoes.com/m/wait_until_dark
Rotten Tomatoes The Subject Was Roses 1968,https://www.rottentomatoes.com/m/subject_was_roses
Rotten Tomatoes Isadora 1968,https://www.rottentomatoes.com/m/isadora_1969
Rotten Tomatoes The Sterile Cuckoo 1969,https://www.rottentomatoes.com/m/sterile_cuckoo
Rotten Tomatoes The Happy Ending 1969,https://www.rottentomatoes.com/m/happy_ending
Rotten Tomatoes Diary of a Mad Housewife 1970,https://www.rottentomatoes.com/m/diary_of_a_mad_housewife
Rotten Tomatoes McCabe Mrs Miller 1971,https://www.rottentomatoes.com/m/mccabe_and_mrs_miller
Rotten Tomatoes Mary Queen of Scots 1971,https://www.rottentomatoes.com/m/mary_queen_of_scots
Rotten Tomatoes Cinderella Liberty 1973,https://www.rottentomatoes.com/m/cinderella_liberty
Rotten Tomatoes Summer Wishes Winter Dreams 1973,https://www.rottentomatoes.com/m/summer_wishes_winter_dreams
Rotten Tomatoes Claudine 1974,https://www.rottentomatoes.com/m/claudine
Rotten Tomatoes The Story of Adele H 1975,https://www.rottentomatoes.com/m/the_story_of_adele_h
Rotten Tomatoes Tommy 1975,https://www.rottentomatoes.com/m/1021648-tommy
Rotten Tomatoes Hedda 1975,https://www.rottentomatoes.com/m/hedda
Rotten Tomatoes Hester Street 1975,https://www.rottentomatoes.com/m/hester_street
Rotten Tomatoes Carrie 1976,https://www.rottentomatoes.com/m/1003625-carrie
Rotten Tomatoes Starting Over 1979,https://www.rottentomatoes.com/m/starting_over
Rotten Tomatoes Chapter Two 1979,https://www.rottentomatoes.com/m/chapter_two
Rotten Tomatoes The Rose 1979,https://www.rottentomatoes.com/m/1017887-rose
Rotten Tomatoes Resurrection 1980,https://en.wikipedia.org/wiki/Resurrection_(1980_film)
Rotten Tomatoes Gloria 1980,https://en.wikipedia.org/wiki/Gloria_(1980_film)
Rotten Tomatoes Only When I Laugh 1981,https://en.wikipedia.org/wiki/Only_When_I_Laugh_(film)
Rotten Tomatoes Frances 1982,https://www.rottentomatoes.com/m/frances
Rotten Tomatoes Testament 1983,https://en.wikipedia.org/wiki/Testament_(1983_film)
Rotten Tomatoes Country 1984,https://en.wikipedia.org/wiki/Country_(film)
Rotten Tomatoes The Bostonians 1984,https://www.rottentomatoes.com/m/bostonians
Rotten Tomatoes Agnes of God 1985,https://www.rottentomatoes.com/m/agnes_of_god
Rotten Tomatoes Sweet Dreams 1985,https://www.rottentomatoes.com/m/sweet_dreams
Rotten Tomatoes The Morning After 1986,https://www.rottentomatoes.com/m/morning_after
Rotten Tomatoes Aliens 1986,https://www.rottentomatoes.com/m/1000617-aliens
Rotten Tomatoes Anna 1987,https://en.wikipedia.org/wiki/Anna_(1987_film)
Rotten Tomatoes A Cry in the Dark 1988,https://www.rottentomatoes.com/m/cry_in_the_dark
Rotten Tomatoes Camille Claudel 1989,https://www.rottentomatoes.com/m/camille_claudel
Rotten Tomatoes Shirley Valentine 1989,https://www.rottentomatoes.com/m/shirley_valentine
Rotten Tomatoes Music Box 1989,https://www.rottentomatoes.com/m/1014451-music_box
Rotten Tomatoes Pretty Woman 1990,https://www.rottentomatoes.com/m/pretty_woman
Rotten Tomatoes Postcards from the Edge 1990,https://www.rottentomatoes.com/m/postcards_from_the_edge
Rotten Tomatoes Mr Mrs Bridge 1990,https://www.rottentomatoes.com/m/mr_and_mrs_bridge
Rotten Tomatoes Rambling Rose 1991,https://en.wikipedia.org/wiki/Rambling_Rose_(film)
Rotten Tomatoes For the Boys 1991,https://www.rottentomatoes.com/m/for_the_boys
Rotten Tomatoes Indochine 1992,https://www.rottentomatoes.com/m/indochine
Rotten Tomatoes Love Field 1992,https://www.rottentomatoes.com/m/love_field
